Original_X,Original_Y,Original_Z,Noisy_X,Noisy_Y,Noisy_Z,Filtered_X,Filtered_Y,Filtered_Z
0.172188,0.640859,-0.00100798,0.168801,0.643124,-0.00104003,0.18443,0.611853,0
0.185541,0.673291,-0.0010099,0.178066,0.703469,-0.000995784,0.18443,0.611853,0
0.196046,0.697232,-0.00100915,0.195628,0.681058,-0.000984739,0.18443,0.611853,0
0.206886,0.720837,-0.00100832,0.203053,0.74835,-0.00100439,0.18443,0.611853,0
0.218062,0.744389,-0.00100934,0.218211,0.730987,-0.000986076,0.18443,0.611853,0
0.229453,0.767786,-0.00100872,0.235698,0.789695,-0.00100091,0.18443,0.611853,0
0.237104,0.783184,-0.00100838,0.231245,0.808973,-0.000981179,0.18443,0.611853,0
0.252947,0.814327,-0.00100965,0.260833,0.839397,-0.000960581,0.18443,0.611853,0
0.260908,0.82957,-0.00101006,0.26768,0.796053,-0.000990261,0.18443,0.611853,0
0.277358,0.8603,-0.00100801,0.289734,0.858649,-0.00101267,0.295712,0.846571,0
0.28992,0.883148,-0.00100809,0.279564,0.902987,-0.000984355,0.295712,0.846571,0
0.30273,0.90592,-0.00100975,0.304001,0.911683,-0.00104332,0.295712,0.846571,0
0.315728,0.928463,-0.00101076,0.32466,0.900636,-0.00105683,0.295712,0.846571,0
0.324411,0.943233,-0.0010086,0.324917,0.956888,-0.00100342,0.295712,0.846571,0
0.342397,0.973164,-0.0010077,0.328112,0.983851,-0.000987548,0.295712,0.846571,0
0.351433,0.987874,-0.00100953,0.360424,1.0366,-0.000982514,0.295712,0.846571,0
0.370007,1.01743,-0.00101099,0.366056,1.06606,-0.000995365,0.295712,0.846571,0
0.37927,1.03185,-0.00100838,0.364892,0.986032,-0.00101596,0.295712,0.846571,0
0.398435,1.06104,-0.00100748,0.4069,1.10902,-0.00101433,0.295712,0.846571,0
0.413054,1.08275,-0.00101135,0.42381,1.03091,-0.00100718,0.433051,1.06841,0
0.427807,1.10419,-0.00101068,0.433582,1.07807,-0.00105528,0.433051,1.06841,0
0.442743,1.12544,-0.00100768,0.439946,1.08395,-0.00104805,0.433051,1.06841,0
0.45795,1.14664,-0.0010075,0.438615,1.20125,-0.000993017,0.433051,1.06841,0
0.473424,1.16775,-0.00101115,0.496746,1.21062,-0.000963676,0.433051,1.06841,0
0.489003,1.18857,-0.00101081,0.473505,1.19417,-0.00102112,0.433051,1.06841,0
0.504773,1.20923,-0.00100778,0.505213,1.18893,-0.00100524,0.433051,1.06841,0
0.520814,1.2298,-0.00100769,0.545342,1.17845,-0.00100496,0.433051,1.06841,0
0.537105,1.25026,-0.00101104,0.51322,1.28262,-0.000997352,0.433051,1.06841,0
0.547914,1.26362,-0.00101125,0.567815,1.27693,-0.00104001,0.433051,1.06841,0
0.570069,1.29046,-0.00100803,0.595828,1.27263,-0.00102112,0.592623,1.27555,0
0.581162,1.30361,-0.00100761,0.603561,1.29234,-0.000992563,0.592623,1.27555,0
0.60399,1.33014,-0.00101057,0.615525,1.32325,-0.00103764,0.592623,1.27555,0
0.615326,1.34306,-0.00101001,0.601149,1.29103,-0.000978097,0.592623,1.27555,0
0.638552,1.36902,-0.00100832,0.630106,1.32428,-0.00101828,0.592623,1.27555,0
0.650162,1.38173,-0.00100817,0.653671,1.32576,-0.000979823,0.592623,1.27555,0
0.673996,1.40728,-0.0010109,0.694635,1.37758,-0.00100789,0.592623,1.27555,0
0.685845,1.41975,-0.0010096,0.719778,1.4657,-0.000990026,0.592623,1.27555,0
0.710114,1.44479,-0.00100868,0.696264,1.45527,-0.000961282,0.592623,1.27555,0
0.728501,1.4633,-0.00100912,0.727259,1.40894,-0.00103288,0.592623,1.27555,0
0.747025,1.48159,-0.00100895,0.749653,1.42319,-0.00103364,0.592623,1.27555,0
0.759362,1.49357,-0.00100889,0.728172,1.46491,-0.00103075,0.592623,1.27555,0
0.784641,1.51766,-0.00100995,0.815567,1.53833,-0.000962698,0.806234,1.50181,0
0.803742,1.53542,-0.00100979,0.777013,1.60246,-0.00100128,0.806234,1.50181,0
0.822953,1.55292,-0.00100814,0.849365,1.52053,-0.00100431,0.806234,1.50181,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.806234,1.50181,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.806234,1.50181,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.806234,1.50181,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.806234,1.50181,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.806234,1.50181,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.806234,1.50181,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.806234,1.50181,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.806234,1.50181,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.806234,1.50181,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.806234,1.50181,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.806234,1.50181,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.806234,1.50181,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.806234,1.50181,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.806234,1.50181,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.806234,1.50181,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.806234,1.50181,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.806234,1.50181,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.806234,1.50181,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.806234,1.50181,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.806234,1.50181,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.806234,1.50181,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.806234,1.50181,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.806234,1.50181,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.806234,1.50181,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.806234,1.50181,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.806234,1.50181,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.806234,1.50181,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.806234,1.50181,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.806234,1.50181,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.806234,1.50181,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.806234,1.50181,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.806234,1.50181,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.806234,1.50181,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.806234,1.50181,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.806234,1.50181,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.806234,1.50181,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.806234,1.50181,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.806234,1.50181,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.806234,1.50181,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.806234,1.50181,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.806234,1.50181,0
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,0.806234,1.50181,0
