Original_X,Original_Y,Original_Z,Noisy_X,Noisy_Y,Noisy_Z,Filtered_X,Filtered_Y,Filtered_Z
0.0735887,0.308058,-0.00101017,0.0743335,0.293451,-0.00105802,-0.196582,0.108511,-0.0246773
0.0824909,0.341412,-0.00100715,0.0832482,0.348051,-0.000999596,-0.206789,0.114387,-0.0251776
0.0869923,0.358274,-0.00100806,0.0835922,0.351558,-0.00103716,-0.216776,0.120142,-0.0256645
0.093729,0.383477,-0.00101247,0.0982593,0.376294,-0.000973998,-0.226771,0.125902,-0.0261523
0.100414,0.408517,-0.0010101,0.0982874,0.401044,-0.000992791,-0.24155,0.134419,-0.0268738
0.109322,0.441872,-0.00100716,0.10552,0.439309,-0.00104947,-0.257556,0.143644,-0.0276549
0.116082,0.467071,-0.00100944,0.119949,0.461437,-0.0010457,-0.27551,0.153995,-0.0285317
0.120718,0.483978,-0.00101246,0.117882,0.461497,-0.00103326,-0.291527,0.163238,-0.0293146
0.125426,0.500734,-0.00101126,0.123229,0.51129,-0.000995842,-0.31746,0.178206,-0.0305766
0.135124,0.533929,-0.00100733,0.141048,0.557656,-0.00103171,-0.342033,0.192403,-0.031772
0.142884,0.558938,-0.00100831,0.140037,0.566883,-0.00099516,-0.359978,0.202773,-0.032645
0.151144,0.583817,-0.00101071,0.1524,0.599888,-0.00102568,-0.382731,0.21593,-0.0337542
0.159835,0.608393,-0.00100985,0.152432,0.573058,-0.000987341,-0.405354,0.228985,-0.0348546
0.165939,0.624766,-0.00100877,0.175088,0.653184,-0.000990247,-0.424182,0.239846,-0.0357676
0.178767,0.657141,-0.00100906,0.178083,0.648393,-0.000972541,-0.437559,0.247562,-0.0364163
0.185541,0.673291,-0.0010099,0.181446,0.659764,-0.000964897,-0.447369,0.253222,-0.0368919
0.20319,0.71289,-0.00100879,0.195516,0.713614,-0.0010508,-0.455285,0.257799,-0.0372756
0.21054,0.728609,-0.00100881,0.208821,0.744213,-0.000999615,-0.471116,0.267022,-0.0380693
0.225555,0.759847,-0.00101025,0.219932,0.77107,-0.00098058,-0.491568,0.27912,-0.0391223
0.233264,0.775484,-0.00100813,0.23031,0.781322,-0.00101543,-0.515187,0.293357,-0.0403466
0.248902,0.806471,-0.00100926,0.257179,0.835006,-0.00104461,-0.538999,0.308089,-0.0415988
0.25691,0.821953,-0.00100992,0.252217,0.858228,-0.00103399,-0.561237,0.322384,-0.0428015
