Original_X,Original_Y,Original_Z,Noisy_X,Noisy_Y,Noisy_Z,Filtered_X,Filtered_Y,Filtered_Z
-0.0074574,-0.00360662,-0.00101028,-0.00766283,-0.00352722,-0.00100796,0.14035,0.0984472,0
-0.0074125,-0.00340769,-0.00101169,-0.00733807,-0.00339661,-0.0010153,0.14035,0.0984472,0
-0.00726798,-0.00276943,-0.00100759,-0.00743585,-0.00287955,-0.00103203,0.14035,0.0984472,0
-0.0068672,-0.00105949,-0.00100671,-0.00695577,-0.00103157,-0.00103913,0.14035,0.0984472,0
-0.00635577,0.00104068,-0.00100753,-0.00637832,0.00107507,-0.000975083,0.14035,0.0984472,0
-0.00500547,0.00649004,-0.00101024,-0.00522728,0.00639751,-0.00104748,0.14035,0.0984472,0
-0.00406018,0.0102914,-0.00100946,-0.00394113,0.0107932,-0.00100148,0.14035,0.0984472,0
-0.00263575,0.0160189,-0.00100874,-0.00257528,0.0157528,-0.00103527,0.14035,0.0984472,0
-0.00120551,0.0217664,-0.00100792,-0.00126233,0.0223581,-0.000994253,0.14035,0.0984472,0
0.00102601,0.0307305,-0.00100734,0.00102968,0.0319569,-0.00105071,0.14035,0.0984472,0
0.00251891,0.0367225,-0.00100714,0.00263388,0.0350716,-0.00103711,0.14035,0.0984472,0
0.00630505,0.0519114,-0.00100756,0.00609263,0.0507155,-0.00104253,0.14035,0.0984472,0
0.00983999,0.0660803,-0.00100926,0.0100676,0.0659769,-0.000993615,0.14035,0.0984472,0
0.0140112,0.0827891,-0.00101191,0.0141556,0.0807792,-0.00105854,0.14035,0.0984472,0
0.0182542,0.0997733,-0.00101155,0.0184103,0.0970293,-0.00104495,0.14035,0.0984472,0
0.0229337,0.118075,-0.00100644,0.0234161,0.120799,-0.00104247,0.14035,0.0984472,0
0.0289629,0.140807,-0.00100716,0.0279021,0.135464,-0.000975577,0.14035,0.0984472,0
0.0333716,0.157341,-0.00100808,0.0333226,0.158657,-0.00105007,0.14035,0.0984472,0
0.0401004,0.182547,-0.00101227,0.0415776,0.181398,-0.00099232,0.14035,0.0984472,0
0.0489822,0.215856,-0.00100861,0.0473177,0.212896,-0.00100898,0.171812,0.291855,0
0.0556753,0.240949,-0.00100715,0.0570674,0.248803,-0.00102929,0.171812,0.291855,0
0.0623945,0.266129,-0.00100926,0.064146,0.260486,-0.000981122,0.171812,0.291855,0
0.0669067,0.283015,-0.00101243,0.0680438,0.285165,-0.000965135,0.171812,0.291855,0
0.0757936,0.316319,-0.00100855,0.0768246,0.310781,-0.00102204,0.171812,0.291855,0
0.080278,0.333122,-0.00100718,0.0773977,0.341473,-0.000978631,0.171812,0.291855,0
0.0892143,0.366592,-0.00100933,0.0887569,0.376318,-0.00101154,0.171812,0.291855,0
0.093729,0.383477,-0.00101247,0.0987163,0.391578,-0.00104586,0.171812,0.291855,0
0.10262,0.416779,-0.00100851,0.106286,0.407933,-0.000961853,0.20595,0.487663,0
0.107108,0.433581,-0.00100718,0.10552,0.439309,-0.00104947,0.20595,0.487663,0
0.116082,0.467071,-0.00100944,0.119949,0.461437,-0.0010457,0.20595,0.487663,0
0.123031,0.49226,-0.00101176,0.121803,0.487014,-0.000978213,0.20595,0.487663,0
0.127785,0.508967,-0.00100988,0.125221,0.542727,-0.000985093,0.20595,0.487663,0
0.137628,0.542178,-0.00100719,0.13866,0.54219,-0.000977236,0.20595,0.487663,0
0.142884,0.558938,-0.00100831,0.141513,0.583615,-0.000990868,0.20595,0.487663,0
0.151144,0.583817,-0.00101071,0.1524,0.599888,-0.00102568,0.20595,0.487663,0
0.16281,0.616458,-0.0010095,0.161135,0.587603,-0.00098566,0.254029,0.679321,0
0.169034,0.632818,-0.00100807,0.16803,0.632834,-0.000965469,0.254029,0.679321,0
0.182082,0.665122,-0.00100995,0.178083,0.648393,-0.000972541,0.254029,0.679321,0
0.188953,0.681202,-0.00100985,0.181446,0.659764,-0.000964897,0.254029,0.679321,0
0.20319,0.71289,-0.00100879,0.200768,0.68579,-0.00100845,0.254029,0.679321,0
0.21423,0.736386,-0.00100939,0.208821,0.744213,-0.000999615,0.254029,0.679321,0
0.225555,0.759847,-0.00101025,0.214907,0.740668,-0.00104373,0.254029,0.679321,0
0.237104,0.783184,-0.00100838,0.231245,0.808973,-0.000981179,0.254029,0.679321,0
0.248902,0.806471,-0.00100926,0.242685,0.842139,-0.00104942,0.254029,0.679321,0
0.260908,0.82957,-0.00101006,0.26768,0.796053,-0.000990261,0.254029,0.679321,0
0.269089,0.844977,-0.00101027,0.280977,0.837647,-0.00102164,0.352308,0.899675,0
0.285619,0.875383,-0.00100779,0.284128,0.898966,-0.000994527,0.352308,0.899675,0
0.298354,0.898197,-0.00100925,0.306986,0.929907,-0.00102267,0.352308,0.899675,0
0.306989,0.913369,-0.00101124,0.311939,0.904197,-0.000996948,0.352308,0.899675,0
0.320054,0.935851,-0.00101101,0.331854,0.952926,-0.0010446,0.352308,0.899675,0
0.333343,0.958206,-0.00100752,0.349796,0.924857,-0.000979331,0.352308,0.899675,0
0.351433,0.987874,-0.00100953,0.343605,0.972478,-0.00102171,0.352308,0.899675,0
0.360698,1.00273,-0.0010115,0.348674,1.05028,-0.00101283,0.352308,0.899675,0
0.37927,1.03185,-0.00100838,0.373147,0.982105,-0.00103668,0.352308,0.899675,0
0.388791,1.04646,-0.00100726,0.378002,1.07961,-0.000994574,0.352308,0.899675,0
0.403231,1.06822,-0.00100831,0.389452,1.07422,-0.000967626,0.468576,1.12423,0
0.417923,1.08987,-0.00101252,0.416605,1.06517,-0.000978402,0.468576,1.12423,0
0.437635,1.11822,-0.00100861,0.459333,1.14576,-0.000958719,0.468576,1.12423,0
0.447731,1.13245,-0.00100719,0.446113,1.16883,-0.000986305,0.468576,1.12423,0
0.468138,1.16059,-0.00100975,0.457558,1.15676,-0.000977109,0.468576,1.12423,0
0.478565,1.17467,-0.00101228,0.475854,1.13923,-0.0010455,0.468576,1.12423,0
0.499382,1.20221,-0.00100861,0.506052,1.22988,-0.00100003,0.468576,1.12423,0
0.515329,1.22281,-0.00100726,0.53329,1.18974,-0.00100754,0.468576,1.12423,0
0.531547,1.24332,-0.00100955,0.52549,1.27632,-0.00104458,0.468576,1.12423,0
0.542498,1.25695,-0.00101194,0.537061,1.22843,-0.00104161,0.468576,1.12423,0
